date,longitude,latitude,prcp,tmin,tmax,rmin,rmax,srad,wspd
1991-12-14,-101.0800033292993,39.34999584335759,0.0,-6.7,6.5,31.2,82.5,8.8,4.2
1991-12-15,-101.0800033292993,39.34999584335759,0.0,-5.1,7.9,34.3,87.0,8.3,3.3
1991-12-16,-101.0800033292993,39.34999584335759,0.0,-5.1,13.3,34.7,91.1,8.7,4.2
1991-12-17,-101.0800033292993,39.34999584335759,0.0,-5.2,6.1,31.4,85.6,8.4,3.5
1991-12-18,-101.0800033292993,39.34999584335759,0.0,-7.8,4.1,24.8,88.2,8.3,6.5
1991-12-19,-101.0800033292993,39.34999584335759,0.5,-6.4,4.1,34.8,100.0,8.2,7.6
1991-12-20,-101.0800033292993,39.34999584335759,0.0,-5.5,5.6,58.3,100.0,5.5,4.0
1991-12-21,-101.0800033292993,39.34999584335759,0.4,-5.8,8.5,44.7,100.0,8.3,5.2
1991-12-22,-101.0800033292993,39.34999584335759,3.2,-2.9,6.3,44.2,100.0,2.7,4.1
1991-12-23,-101.0800033292993,39.34999584335759,0.3,-4.7,6.6,37.0,100.0,8.6,4.7
1991-12-24,-101.0800033292993,39.34999584335759,0.0,-7.4,5.8,36.9,100.0,8.8,2.8
1991-12-25,-101.0800033292993,39.34999584335759,0.0,-6.6,7.6,47.5,100.0,8.5,2.3
1991-12-26,-101.0800033292993,39.34999584335759,0.0,-6.3,7.1,41.8,100.0,8.4,4.2
1991-12-27,-101.0800033292993,39.34999584335759,0.0,-6.1,1.9,44.0,100.0,3.6,1.8
1991-12-28,-101.0800033292993,39.34999584335759,0.0,-6.4,5.6,61.0,100.0,8.5,4.0
1991-12-29,-101.0800033292993,39.34999584335759,0.0,-7.3,5.9,59.0,100.0,8.1,2.7
1991-12-30,-101.0800033292993,39.34999584335759,0.0,-6.6,6.9,46.9,100.0,8.8,2.3
1991-12-31,-101.0800033292993,39.34999584335759,7.9,-5.9,2.8,43.5,100.0,5.2,2.8
1992-01-01,-101.0800033292993,39.34999584335759,2.3,-7.6,1.8,64.9,100.0,4.4,5.1
1992-01-02,-101.0800033292993,39.34999584335759,0.0,-10.7,2.5,52.7,100.0,8.8,4.0
1992-01-03,-101.0800033292993,39.34999584335759,0.0,-7.5,3.7,42.0,95.2,9.1,3.5
1992-01-04,-101.0800033292993,39.34999584335759,0.0,-8.1,3.9,46.7,100.0,6.7,3.7
1992-01-05,-101.0800033292993,39.34999584335759,0.0,-5.5,4.5,54.9,100.0,9.1,3.8
1992-01-06,-101.0800033292993,39.34999584335759,0.0,-6.8,4.9,46.6,100.0,8.6,5.1
1992-01-07,-101.0800033292993,39.34999584335759,23.5,-3.6,5.2,61.4,100.0,4.1,5.8
1992-01-08,-101.0800033292993,39.34999584335759,0.3,-9.4,2.5,46.6,100.0,7.5,7.7
1992-01-09,-101.0800033292993,39.34999584335759,0.0,-9.3,3.2,51.4,100.0,5.7,3.7
1992-01-10,-101.0800033292993,39.34999584335759,0.0,-7.4,6.1,47.1,100.0,9.1,3.9
1992-01-11,-101.0800033292993,39.34999584335759,0.0,-5.1,8.8,41.9,89.7,8.6,3.8
1992-01-12,-101.0800033292993,39.34999584335759,5.4,-5.4,3.9,43.1,100.0,4.3,7.0
1992-01-13,-101.0800033292993,39.34999584335759,1.0,-9.0,1.7,46.4,100.0,9.5,5.3
1992-01-14,-101.0800033292993,39.34999584335759,0.0,-9.5,3.7,50.5,100.0,7.9,4.6
1992-01-15,-101.0800033292993,39.34999584335759,0.0,-16.3,-0.8,22.6,97.4,10.0,6.4
1992-01-16,-101.0800033292993,39.34999584335759,0.0,-12.7,4.7,26.4,94.9,9.4,4.5
1992-01-17,-101.0800033292993,39.34999584335759,0.0,-6.6,2.7,39.4,100.0,7.7,2.9
1992-01-18,-101.0800033292993,39.34999584335759,0.3,-8.4,2.7,39.0,100.0,9.9,3.1
1992-01-19,-101.0800033292993,39.34999584335759,0.0,-8.4,7.2,36.0,92.9,9.9,4.1
1992-01-20,-101.0800033292993,39.34999584335759,0.0,-4.9,9.4,35.4,82.1,9.9,3.5
1992-01-21,-101.0800033292993,39.34999584335759,0.0,-4.8,8.3,31.4,75.9,9.1,2.3
1992-01-22,-101.0800033292993,39.34999584335759,0.0,-4.9,6.9,37.2,87.4,9.7,7.7
1992-01-23,-101.0800033292993,39.34999584335759,0.0,-6.4,6.8,28.2,85.0,9.5,4.2
1992-01-24,-101.0800033292993,39.34999584335759,0.0,-4.8,12.3,36.7,82.3,10.1,4.5
1992-01-25,-101.0800033292993,39.34999584335759,0.0,-2.8,9.5,34.5,87.9,10.3,4.5
1992-01-26,-101.0800033292993,39.34999584335759,0.0,-4.1,11.3,43.5,87.9,10.3,4.3
1992-01-27,-101.0800033292993,39.34999584335759,0.0,-4.0,9.9,34.1,94.1,10.4,3.0
1992-01-28,-101.0800033292993,39.34999584335759,0.0,-4.4,11.6,43.8,100.0,10.6,4.5
1992-01-29,-101.0800033292993,39.34999584335759,0.0,-2.3,13.9,33.9,100.0,10.4,4.4
1992-01-30,-101.0800033292993,39.34999584335759,0.0,-2.2,14.4,30.1,79.6,10.6,3.8
1992-01-31,-101.0800033292993,39.34999584335759,0.0,-2.1,16.4,30.4,77.6,10.8,3.4
1992-02-01,-101.0800033292993,39.34999584335759,0.0,1.0,17.4,29.4,66.3,10.7,3.0
1992-02-02,-101.0800033292993,39.34999584335759,0.0,-1.0,15.0,27.7,75.9,7.7,3.5
1992-02-03,-101.0800033292993,39.34999584335759,9.3,0.7,10.0,35.6,100.0,4.5,4.1
1992-02-04,-101.0800033292993,39.34999584335759,0.0,-5.3,6.4,50.2,100.0,6.6,5.0
1992-02-05,-101.0800033292993,39.34999584335759,0.0,-6.1,8.4,35.3,92.2,9.3,2.1
1992-02-06,-101.0800033292993,39.34999584335759,0.0,-4.3,7.8,26.6,93.9,11.7,4.3
1992-02-07,-101.0800033292993,39.34999584335759,0.0,-4.6,8.2,30.3,59.9,11.7,1.9
1992-02-08,-101.0800033292993,39.34999584335759,0.0,-8.7,4.2,30.9,96.9,11.1,4.7
1992-02-09,-101.0800033292993,39.34999584335759,0.0,-6.7,9.9,43.7,100.0,11.2,4.2
1992-02-10,-101.0800033292993,39.34999584335759,0.0,-3.6,11.5,40.2,100.0,12.0,3.6
1992-02-11,-101.0800033292993,39.34999584335759,1.6,-6.2,5.2,38.1,100.0,7.2,4.4
1992-02-12,-101.0800033292993,39.34999584335759,0.0,-10.8,5.5,56.7,100.0,12.2,3.2
1992-02-13,-101.0800033292993,39.34999584335759,0.0,-5.6,11.7,41.2,100.0,12.0,3.8
1992-02-14,-101.0800033292993,39.34999584335759,2.4,-2.7,9.5,40.5,100.0,7.8,3.4
1992-02-15,-101.0800033292993,39.34999584335759,1.2,-3.9,13.6,34.0,100.0,12.7,3.6
1992-02-16,-101.0800033292993,39.34999584335759,3.0,-3.1,13.2,32.1,100.0,10.4,4.6
1992-02-17,-101.0800033292993,39.34999584335759,0.3,-3.0,8.7,38.5,100.0,10.2,6.0
1992-02-18,-101.0800033292993,39.34999584335759,0.0,-4.6,8.5,32.7,100.0,11.1,7.5
1992-02-19,-101.0800033292993,39.34999584335759,0.0,-5.3,12.6,23.6,79.2,13.5,4.3
1992-02-20,-101.0800033292993,39.34999584335759,0.0,-3.6,14.6,24.0,65.3,13.3,3.9
1992-02-21,-101.0800033292993,39.34999584335759,0.0,-4.5,12.1,31.4,100.0,10.4,2.2
1992-02-22,-101.0800033292993,39.34999584335759,0.0,-2.4,17.0,28.0,89.7,13.6,3.2
1992-02-23,-101.0800033292993,39.34999584335759,5.3,0.3,9.7,26.0,100.0,4.6,3.5
1992-02-24,-101.0800033292993,39.34999584335759,0.0,-3.5,7.7,30.3,100.0,14.2,4.3
1992-02-25,-101.0800033292993,39.34999584335759,0.0,-5.3,9.6,33.6,88.5,10.7,3.8
1992-02-26,-101.0800033292993,39.34999584335759,0.0,-3.7,13.6,33.1,85.0,8.6,5.8
1992-02-27,-101.0800033292993,39.34999584335759,0.0,-0.0,17.9,29.8,90.4,14.2,5.6
1992-02-28,-101.0800033292993,39.34999584335759,0.0,1.3,19.9,20.8,69.5,14.7,4.5
1992-02-29,-101.0800033292993,39.34999584335759,0.0,1.1,20.6,19.6,58.4,14.9,4.1
1992-03-01,-101.0800033292993,39.34999584335759,0.0,1.7,21.8,18.0,53.6,15.9,3.5
1992-03-02,-101.0800033292993,39.34999584335759,0.0,4.8,21.6,17.9,55.3,15.3,2.2
1992-03-03,-101.0800033292993,39.34999584335759,1.4,5.7,20.1,20.3,43.9,12.6,2.3
1992-03-04,-101.0800033292993,39.34999584335759,18.7,2.8,14.3,23.2,100.0,9.9,5.3
1992-03-05,-101.0800033292993,39.34999584335759,6.8,1.2,13.1,43.8,100.0,12.0,2.7
1992-03-06,-101.0800033292993,39.34999584335759,0.0,-0.2,16.7,38.8,100.0,15.5,3.4
1992-03-07,-101.0800033292993,39.34999584335759,0.0,1.4,19.7,27.5,95.9,16.4,3.4
1992-03-08,-101.0800033292993,39.34999584335759,0.0,4.0,19.8,27.1,91.8,15.8,4.6
1992-03-09,-101.0800033292993,39.34999584335759,0.5,-10.6,10.8,45.7,100.0,11.1,10.1
1992-03-10,-101.0800033292993,39.34999584335759,0.0,-11.5,4.8,37.8,100.0,16.3,3.0
1992-03-11,-101.0800033292993,39.34999584335759,0.0,-7.3,12.1,33.7,100.0,13.9,5.1
1992-03-12,-101.0800033292993,39.34999584335759,0.0,-2.2,11.8,33.6,100.0,12.8,3.4
1992-03-13,-101.0800033292993,39.34999584335759,0.0,-0.5,18.2,30.1,98.4,14.7,4.3
1992-03-14,-101.0800033292993,39.34999584335759,0.0,-1.2,17.2,28.6,89.2,17.4,2.5
1992-03-15,-101.0800033292993,39.34999584335759,0.0,-2.3,16.6,31.8,90.5,17.7,5.8
1992-03-16,-101.0800033292993,39.34999584335759,0.0,-1.1,22.6,18.4,100.0,18.2,4.1
1992-03-17,-101.0800033292993,39.34999584335759,0.0,-0.6,13.4,17.1,91.9,16.4,5.3
1992-03-18,-101.0800033292993,39.34999584335759,0.8,-7.2,4.2,43.7,100.0,9.9,5.3
1992-03-19,-101.0800033292993,39.34999584335759,0.3,-6.3,5.4,52.0,100.0,10.1,2.5
1992-03-20,-101.0800033292993,39.34999584335759,0.0,-5.8,15.2,32.8,100.0,18.8,4.3
1992-03-21,-101.0800033292993,39.34999584335759,0.0,-5.0,9.3,26.0,98.8,17.2,6.8
1992-03-22,-101.0800033292993,39.34999584335759,0.0,-8.9,6.8,28.1,100.0,19.5,3.2
1992-03-23,-101.0800033292993,39.34999584335759,0.0,-6.3,15.8,26.8,95.7,19.5,3.6
1992-03-24,-101.0800033292993,39.34999584335759,0.0,-0.0,18.2,25.4,85.0,18.0,4.3
1992-03-25,-101.0800033292993,39.34999584335759,0.0,-1.8,16.0,22.5,84.7,19.6,4.1
1992-03-26,-101.0800033292993,39.34999584335759,0.0,-0.1,17.2,21.3,65.8,19.8,3.7
1992-03-27,-101.0800033292993,39.34999584335759,1.6,-3.5,14.2,20.4,88.4,16.4,8.4
1992-03-28,-101.0800033292993,39.34999584335759,5.4,-1.1,19.1,38.3,100.0,16.8,5.4
1992-03-29,-101.0800033292993,39.34999584335759,0.7,-0.9,11.7,32.9,100.0,20.2,7.6
1992-03-30,-101.0800033292993,39.34999584335759,0.0,-4.1,13.5,32.4,83.0,20.4,2.7
1992-03-31,-101.0800033292993,39.34999584335759,0.0,-3.6,12.8,30.4,99.1,12.4,5.3
1992-04-01,-101.0800033292993,39.34999584335759,0.0,-7.9,9.1,29.1,78.6,22.1,2.7
1992-04-02,-101.0800033292993,39.34999584335759,0.0,-2.7,9.6,28.1,81.2,19.5,2.4
1992-04-03,-101.0800033292993,39.34999584335759,0.0,-1.7,22.6,20.7,85.9,21.6,3.9
1992-04-04,-101.0800033292993,39.34999584335759,0.0,6.4,23.5,20.5,50.2,21.8,4.4
1992-04-05,-101.0800033292993,39.34999584335759,0.0,5.4,23.9,17.0,78.7,22.0,7.9
1992-04-06,-101.0800033292993,39.34999584335759,0.0,3.5,21.2,16.3,100.0,21.4,5.1
1992-04-07,-101.0800033292993,39.34999584335759,1.2,4.7,17.1,32.1,98.9,21.6,3.8
1992-04-08,-101.0800033292993,39.34999584335759,0.0,2.6,22.3,20.6,100.0,22.6,3.4
1992-04-09,-101.0800033292993,39.34999584335759,0.0,3.6,21.5,20.2,100.0,22.2,4.2
1992-04-10,-101.0800033292993,39.34999584335759,0.0,6.9,28.0,16.3,100.0,21.1,3.3
1992-04-11,-101.0800033292993,39.34999584335759,0.0,5.4,18.3,16.1,100.0,21.2,5.9
1992-04-12,-101.0800033292993,39.34999584335759,0.0,-1.3,10.7,42.8,100.0,17.7,6.6
1992-04-13,-101.0800033292993,39.34999584335759,0.0,-3.0,22.9,47.7,100.0,23.0,4.5
1992-04-14,-101.0800033292993,39.34999584335759,1.6,7.0,28.4,26.5,100.0,22.8,5.8
1992-04-15,-101.0800033292993,39.34999584335759,0.0,8.0,21.7,24.8,98.0,22.6,4.7
1992-04-16,-101.0800033292993,39.34999584335759,0.0,2.9,14.7,40.5,100.0,10.4,2.9
1992-04-17,-101.0800033292993,39.34999584335759,0.0,1.7,21.2,44.9,100.0,23.2,6.1
1992-04-18,-101.0800033292993,39.34999584335759,0.0,5.2,18.4,35.2,100.0,14.2,5.4
1992-04-19,-101.0800033292993,39.34999584335759,0.0,1.0,14.9,29.9,82.2,15.9,7.6
1992-04-20,-101.0800033292993,39.34999584335759,0.0,0.1,8.8,34.4,82.8,7.1,8.5
1992-04-21,-101.0800033292993,39.34999584335759,0.0,-2.4,16.5,24.1,93.3,24.7,6.1
1992-04-22,-101.0800033292993,39.34999584335759,0.0,-0.2,21.3,23.6,70.1,21.9,4.6
1992-04-23,-101.0800033292993,39.34999584335759,0.0,0.5,22.9,27.9,100.0,23.3,2.9
1992-04-24,-101.0800033292993,39.34999584335759,0.0,0.3,16.4,22.3,66.9,24.8,5.3
1992-04-25,-101.0800033292993,39.34999584335759,0.0,-1.4,16.0,22.7,67.5,25.0,4.8
1992-04-26,-101.0800033292993,39.34999584335759,0.0,-1.5,15.7,25.4,72.6,24.4,2.6
1992-04-27,-101.0800033292993,39.34999584335759,0.5,-0.7,21.8,32.2,88.8,23.8,5.7
1992-04-28,-101.0800033292993,39.34999584335759,0.0,6.0,25.4,34.9,100.0,23.2,3.9
1992-04-29,-101.0800033292993,39.34999584335759,0.0,9.9,27.9,18.7,69.5,24.9,2.6
1992-04-30,-101.0800033292993,39.34999584335759,0.0,10.1,34.0,15.9,72.2,25.0,4.8
1992-05-01,-101.0800033292993,39.34999584335759,0.0,12.2,32.8,13.4,52.2,24.5,4.3
1992-05-02,-101.0800033292993,39.34999584335759,0.0,6.9,20.5,17.2,66.4,24.7,5.2
1992-05-03,-101.0800033292993,39.34999584335759,0.0,6.4,25.2,16.7,49.8,24.6,2.1
1992-05-04,-101.0800033292993,39.34999584335759,0.0,7.3,24.7,16.2,58.0,24.9,3.7
1992-05-05,-101.0800033292993,39.34999584335759,0.0,6.6,21.7,19.7,58.7,18.7,4.1
1992-05-06,-101.0800033292993,39.34999584335759,0.0,2.2,22.7,24.4,80.3,25.0,6.5
1992-05-07,-101.0800033292993,39.34999584335759,0.0,4.2,28.2,25.7,72.1,24.9,5.3
1992-05-08,-101.0800033292993,39.34999584335759,0.0,8.8,30.0,21.0,78.8,24.8,3.5
1992-05-09,-101.0800033292993,39.34999584335759,0.0,10.6,27.6,19.8,77.7,24.3,10.0
1992-05-10,-101.0800033292993,39.34999584335759,0.0,9.1,24.8,25.0,100.0,22.9,4.6
1992-05-11,-101.0800033292993,39.34999584335759,0.4,8.0,26.6,19.8,88.5,25.3,2.9
1992-05-12,-101.0800033292993,39.34999584335759,0.0,9.6,23.2,17.9,48.8,24.2,5.6
1992-05-13,-101.0800033292993,39.34999584335759,6.7,5.5,26.7,34.4,87.2,24.6,4.9
1992-05-14,-101.0800033292993,39.34999584335759,6.9,10.5,26.6,27.1,100.0,25.4,3.4
1992-05-15,-101.0800033292993,39.34999584335759,0.0,12.7,30.5,24.5,100.0,25.0,7.6
1992-05-16,-101.0800033292993,39.34999584335759,2.5,13.2,30.0,23.3,86.5,25.3,4.3
1992-05-17,-101.0800033292993,39.34999584335759,1.0,10.1,24.0,24.4,100.0,25.9,4.9
1992-05-18,-101.0800033292993,39.34999584335759,0.0,8.6,27.4,29.6,100.0,25.7,6.5
1992-05-19,-101.0800033292993,39.34999584335759,0.0,10.4,28.5,27.5,100.0,25.8,7.2
1992-05-20,-101.0800033292993,39.34999584335759,0.0,10.6,28.4,27.2,100.0,25.6,8.9
1992-05-21,-101.0800033292993,39.34999584335759,0.0,10.6,27.8,31.5,100.0,23.3,9.1
1992-05-22,-101.0800033292993,39.34999584335759,0.0,9.0,23.1,32.4,100.0,23.7,6.6
1992-05-23,-101.0800033292993,39.34999584335759,0.0,3.2,19.9,26.0,100.0,25.7,4.1
1992-05-24,-101.0800033292993,39.34999584335759,1.2,5.0,19.5,27.6,88.5,12.4,4.7
1992-05-25,-101.0800033292993,39.34999584335759,0.6,3.0,15.3,36.0,100.0,15.8,5.4
1992-05-26,-101.0800033292993,39.34999584335759,0.5,-2.1,15.2,29.7,100.0,22.9,4.8
1992-05-27,-101.0800033292993,39.34999584335759,8.7,1.1,10.1,30.5,100.0,8.4,4.2
1992-05-28,-101.0800033292993,39.34999584335759,0.4,1.3,11.2,55.7,100.0,10.0,2.5
1992-05-29,-101.0800033292993,39.34999584335759,0.5,2.7,16.8,45.5,99.2,19.7,3.8
1992-05-30,-101.0800033292993,39.34999584335759,6.1,3.9,21.3,40.1,99.8,23.7,5.6
1992-05-31,-101.0800033292993,39.34999584335759,4.8,7.1,15.4,38.8,100.0,14.4,2.8
1992-06-01,-101.0800033292993,39.34999584335759,2.3,6.4,14.0,63.0,100.0,13.2,3.8
1992-06-02,-101.0800033292993,39.34999584335759,0.5,6.1,19.4,52.8,100.0,22.1,4.1
1992-06-03,-101.0800033292993,39.34999584335759,0.0,6.5,23.8,46.9,100.0,27.9,2.2
1992-06-04,-101.0800033292993,39.34999584335759,11.7,10.2,23.3,43.7,100.0,25.9,3.5
1992-06-05,-101.0800033292993,39.34999584335759,19.2,12.3,26.4,45.7,100.0,23.5,5.9
1992-06-06,-101.0800033292993,39.34999584335759,0.0,7.4,21.5,36.7,100.0,26.0,4.1
1992-06-07,-101.0800033292993,39.34999584335759,14.4,9.8,23.8,39.9,100.0,23.3,7.1
1992-06-08,-101.0800033292993,39.34999584335759,1.9,11.8,23.6,45.7,100.0,23.3,2.7
1992-06-09,-101.0800033292993,39.34999584335759,14.3,12.5,18.8,46.6,100.0,15.0,2.6
1992-06-10,-101.0800033292993,39.34999584335759,0.9,10.6,23.0,54.4,100.0,24.6,2.0
1992-06-11,-101.0800033292993,39.34999584335759,0.0,10.3,23.1,50.1,100.0,28.2,3.6
1992-06-12,-101.0800033292993,39.34999584335759,0.0,9.4,24.8,50.1,100.0,28.1,4.4
1992-06-13,-101.0800033292993,39.34999584335759,0.0,11.6,28.0,50.1,100.0,27.6,6.1
1992-06-14,-101.0800033292993,39.34999584335759,4.5,15.3,27.1,48.5,100.0,27.7,4.6
1992-06-15,-101.0800033292993,39.34999584335759,0.0,13.5,31.7,23.5,100.0,28.8,5.5
1992-06-16,-101.0800033292993,39.34999584335759,0.0,13.9,31.9,14.8,70.0,29.0,5.7
1992-06-17,-101.0800033292993,39.34999584335759,0.0,12.0,27.6,14.7,61.8,28.7,4.6
1992-06-18,-101.0800033292993,39.34999584335759,0.0,15.5,29.3,25.1,63.8,28.5,3.3
1992-06-19,-101.0800033292993,39.34999584335759,0.0,15.0,28.2,27.3,93.3,27.5,4.5
1992-06-20,-101.0800033292993,39.34999584335759,1.9,13.3,27.1,42.5,100.0,27.3,4.7
1992-06-21,-101.0800033292993,39.34999584335759,0.8,12.1,26.4,42.5,100.0,28.2,5.2
1992-06-22,-101.0800033292993,39.34999584335759,0.9,14.0,30.2,35.2,100.0,27.7,3.3
1992-06-23,-101.0800033292993,39.34999584335759,0.4,17.5,31.0,31.0,81.9,27.0,1.8
1992-06-24,-101.0800033292993,39.34999584335759,1.7,17.2,33.6,27.0,82.3,26.9,2.7
1992-06-25,-101.0800033292993,39.34999584335759,2.9,17.1,25.4,24.1,100.0,23.1,3.7
1992-06-26,-101.0800033292993,39.34999584335759,2.4,13.8,25.4,43.6,100.0,22.4,5.1
1992-06-27,-101.0800033292993,39.34999584335759,19.3,13.6,28.0,46.9,100.0,24.7,4.7
1992-06-28,-101.0800033292993,39.34999584335759,1.6,15.6,26.9,38.1,100.0,24.3,2.2
1992-06-29,-101.0800033292993,39.34999584335759,0.0,13.9,28.3,40.8,100.0,27.6,3.7
1992-06-30,-101.0800033292993,39.34999584335759,0.0,12.9,30.0,42.2,100.0,27.7,8.4
1992-07-01,-101.0800033292993,39.34999584335759,0.3,14.2,31.2,44.5,100.0,27.2,4.0
1992-07-02,-101.0800033292993,39.34999584335759,0.3,11.1,24.5,37.1,100.0,23.8,6.3
1992-07-03,-101.0800033292993,39.34999584335759,0.0,8.9,26.4,36.4,94.4,28.0,5.1
1992-07-04,-101.0800033292993,39.34999584335759,0.0,13.3,33.5,33.8,100.0,26.4,4.2
1992-07-05,-101.0800033292993,39.34999584335759,0.0,15.7,32.3,25.8,93.8,28.0,4.1
1992-07-06,-101.0800033292993,39.34999584335759,0.0,14.5,35.6,32.3,100.0,27.6,5.0
1992-07-07,-101.0800033292993,39.34999584335759,18.3,18.0,36.7,22.8,96.3,27.3,3.2
1992-07-08,-101.0800033292993,39.34999584335759,12.7,19.7,30.2,21.0,100.0,25.2,2.8
1992-07-09,-101.0800033292993,39.34999584335759,9.6,16.7,30.3,35.0,100.0,24.2,2.3
1992-07-10,-101.0800033292993,39.34999584335759,0.0,15.8,28.3,35.7,100.0,26.2,5.1
1992-07-11,-101.0800033292993,39.34999584335759,3.4,15.1,29.8,45.4,100.0,24.9,5.5
1992-07-12,-101.0800033292993,39.34999584335759,35.4,17.6,29.2,38.7,100.0,22.2,4.2
1992-07-13,-101.0800033292993,39.34999584335759,14.7,15.7,27.1,40.7,100.0,25.5,2.6
1992-07-14,-101.0800033292993,39.34999584335759,2.2,14.6,29.0,33.4,100.0,25.5,3.1
1992-07-15,-101.0800033292993,39.34999584335759,20.3,15.7,32.6,27.7,89.1,25.6,3.2
1992-07-16,-101.0800033292993,39.34999584335759,9.7,14.9,23.4,24.7,100.0,24.6,2.5
1992-07-17,-101.0800033292993,39.34999584335759,0.4,12.3,25.2,37.4,100.0,24.5,2.2
1992-07-18,-101.0800033292993,39.34999584335759,4.2,12.6,29.1,39.3,100.0,25.1,3.4
1992-07-19,-101.0800033292993,39.34999584335759,12.8,14.5,31.0,33.8,100.0,26.6,4.3
1992-07-20,-101.0800033292993,39.34999584335759,6.2,12.4,23.5,32.4,100.0,23.4,5.4
1992-07-21,-101.0800033292993,39.34999584335759,1.2,10.8,26.1,62.5,100.0,25.7,7.4
1992-07-22,-101.0800033292993,39.34999584335759,0.0,13.4,28.5,47.5,100.0,26.6,3.9
1992-07-23,-101.0800033292993,39.34999584335759,0.0,12.9,28.7,47.4,100.0,25.3,5.8
1992-07-24,-101.0800033292993,39.34999584335759,1.2,16.3,32.4,37.2,100.0,25.7,5.2
1992-07-25,-101.0800033292993,39.34999584335759,3.3,17.2,29.5,34.7,96.2,18.7,4.8
1992-07-26,-101.0800033292993,39.34999584335759,1.5,15.5,25.7,45.5,100.0,21.7,2.8
1992-07-27,-101.0800033292993,39.34999584335759,4.4,12.8,28.4,45.8,100.0,25.2,3.4
1992-07-28,-101.0800033292993,39.34999584335759,1.2,13.7,31.1,33.6,100.0,26.6,4.4
1992-07-29,-101.0800033292993,39.34999584335759,5.5,14.8,32.2,31.1,98.5,26.1,3.6
1992-07-30,-101.0800033292993,39.34999584335759,0.9,13.7,25.1,29.4,100.0,26.5,4.5
1992-07-31,-101.0800033292993,39.34999584335759,3.2,11.6,26.7,36.0,99.1,24.6,4.6
1992-08-01,-101.0800033292993,39.34999584335759,2.7,12.9,30.2,35.5,100.0,24.8,2.7
1992-08-02,-101.0800033292993,39.34999584335759,0.0,16.0,31.1,33.0,84.2,26.2,4.0
1992-08-03,-101.0800033292993,39.34999584335759,18.5,15.7,26.2,36.4,100.0,20.2,4.5
1992-08-04,-101.0800033292993,39.34999584335759,6.7,13.7,27.2,52.6,100.0,25.0,4.9
1992-08-05,-101.0800033292993,39.34999584335759,1.8,15.1,28.9,45.4,100.0,25.9,2.9
1992-08-06,-101.0800033292993,39.34999584335759,1.1,15.3,31.4,41.6,100.0,23.3,6.2
1992-08-07,-101.0800033292993,39.34999584335759,0.0,16.5,32.1,27.5,99.3,25.8,3.2
1992-08-08,-101.0800033292993,39.34999584335759,0.0,17.5,34.2,28.1,98.5,24.5,3.9
1992-08-09,-101.0800033292993,39.34999584335759,0.9,19.4,35.5,26.5,92.0,24.5,1.7
1992-08-10,-101.0800033292993,39.34999584335759,0.6,20.6,31.3,25.7,87.0,21.3,3.8
1992-08-11,-101.0800033292993,39.34999584335759,3.5,15.1,26.5,40.7,100.0,23.3,3.1
1992-08-12,-101.0800033292993,39.34999584335759,14.9,14.4,24.1,45.7,100.0,23.5,3.7
1992-08-13,-101.0800033292993,39.34999584335759,0.0,12.1,24.6,47.8,99.8,24.5,5.0
1992-08-14,-101.0800033292993,39.34999584335759,0.0,11.0,23.8,43.7,100.0,24.8,3.6
1992-08-15,-101.0800033292993,39.34999584335759,0.0,10.5,26.1,47.1,100.0,24.9,5.2
1992-08-16,-101.0800033292993,39.34999584335759,4.6,11.0,28.8,42.2,100.0,20.9,3.5
1992-08-17,-101.0800033292993,39.34999584335759,23.8,13.6,23.2,39.7,100.0,13.8,2.9
1992-08-18,-101.0800033292993,39.34999584335759,1.1,9.9,22.7,51.4,100.0,20.2,2.8
1992-08-19,-101.0800033292993,39.34999584335759,0.0,9.1,25.4,45.7,100.0,24.5,4.8
1992-08-20,-101.0800033292993,39.34999584335759,0.0,10.5,28.5,45.4,100.0,24.4,5.5
1992-08-21,-101.0800033292993,39.34999584335759,0.0,11.9,29.1,44.2,100.0,24.0,6.2
1992-08-22,-101.0800033292993,39.34999584335759,0.0,13.5,30.7,40.7,100.0,23.9,9.1
1992-08-23,-101.0800033292993,39.34999584335759,2.8,13.9,31.6,34.1,98.6,22.7,6.8
1992-08-24,-101.0800033292993,39.34999584335759,14.2,11.3,23.5,32.7,100.0,7.0,3.7
1992-08-25,-101.0800033292993,39.34999584335759,5.9,6.9,14.7,68.5,100.0,9.1,4.9
1992-08-26,-101.0800033292993,39.34999584335759,0.0,5.3,19.5,58.9,100.0,23.1,2.4
1992-08-27,-101.0800033292993,39.34999584335759,0.0,6.6,25.3,28.5,100.0,24.0,2.7
1992-08-28,-101.0800033292993,39.34999584335759,0.0,12.2,29.9,25.2,75.8,23.7,3.3
1992-08-29,-101.0800033292993,39.34999584335759,0.0,13.1,28.2,23.4,83.5,23.0,4.9
1992-08-30,-101.0800033292993,39.34999584335759,8.5,9.3,21.1,30.9,82.8,15.8,3.5
1992-08-31,-101.0800033292993,39.34999584335759,12.8,8.4,26.6,40.8,100.0,20.5,5.7
1992-09-01,-101.0800033292993,39.34999584335759,12.7,11.8,26.6,39.7,100.0,19.3,3.3
1992-09-02,-101.0800033292993,39.34999584335759,0.7,11.6,29.5,22.0,88.2,21.2,3.2
1992-09-03,-101.0800033292993,39.34999584335759,0.0,12.5,30.8,22.8,71.1,21.0,5.5
1992-09-04,-101.0800033292993,39.34999584335759,0.0,12.8,29.8,25.7,95.4,20.3,9.9
